,team_tri_for,gameid_for,teamloc_for,goals_for,hits_for,goals_pp_for,shots_for,shots_blocked_for,poss_giveaway_for,poss_takeaway_for,win_for,seasonIdx_for,gameDate_for,gameEnd_for,gameDate_prev_for,gameDate_del_for,gameIdx_next_for,team_tri_against,gameid_against,teamloc_against,goals_against,hits_against,goals_pp_against,shots_against,shots_blocked_against,poss_giveaway_against,poss_takeaway_against,win_against,seasonIdx_against,gameDate_against,gameEnd_against,gameDate_prev_against,gameDate_del_against,gameIdx_now_against,gameIdx_next_against,fenwick_for,corsi_for,fenwick_against,corsi_against,corsi_lvl,corsi_pct,fenwick_lvl,rshots_for,rshots_blocked_for,rshots_against,rshots_blocked_against,rgoals_for,rgoals_against,rpe,rpe_10,rwin,rgame,rwp,rfenwick_for,rfenwick_against,rfenwick_lvl,rcorsi_for,rcorsi_against,rcorsi_lvl,rcorsi_pct,team_tri_for_oppo,gameid_for_oppo,teamloc_for_oppo,goals_for_oppo,hits_for_oppo,goals_pp_for_oppo,shots_for_oppo,shots_blocked_for_oppo,poss_giveaway_for_oppo,poss_takeaway_for_oppo,win_for_oppo,seasonIdx_for_oppo,gameDate_for_oppo,gameEnd_for_oppo,gameDate_prev_for_oppo,gameDate_del_for_oppo,gameIdx_now_for_oppo,gameIdx_next_for_oppo,team_tri_against_oppo,gameid_against_oppo,teamloc_against_oppo,goals_against_oppo,hits_against_oppo,goals_pp_against_oppo,shots_against_oppo,shots_blocked_against_oppo,poss_giveaway_against_oppo,poss_takeaway_against_oppo,win_against_oppo,seasonIdx_against_oppo,gameDate_against_oppo,gameEnd_against_oppo,gameDate_prev_against_oppo,gameDate_del_against_oppo,gameIdx_now_against_oppo,gameIdx_next_against_oppo,fenwick_for_oppo,corsi_for_oppo,fenwick_against_oppo,corsi_against_oppo,corsi_lvl_oppo,corsi_pct_oppo,fenwick_lvl_oppo,rshots_for_oppo,rshots_blocked_for_oppo,rshots_against_oppo,rshots_blocked_against_oppo,rgoals_for_oppo,rgoals_against_oppo,rpe_oppo,rpe_10_oppo,rwin_oppo,rgame_oppo,rwp_oppo,rfenwick_for_oppo,rfenwick_against_oppo,rfenwick_lvl_oppo,rcorsi_for_oppo,rcorsi_against_oppo,rcorsi_lvl_oppo,rcorsi_pct_oppo,fenwick_lvl_for,corsi_lvl_for,rpe_for,rwin_for,rgame_for,wp,kpi_corsi,kpi_fenwick,kpi_pe,rwin_fittedPE,wp_own,wp_ow,wp_oow,rpi,pairwise_win,kpi_pairwise,kpi_rpi,kpi_wp,Final,team_tri_for_against,fenwick_lvl_against,corsi_lvl_against,rpe_against,rwin_against,rgame_against,wp_against,kpi_corsi_against,kpi_fenwick_against,kpi_pe_against,rwin_fittedPE_against,wp_own_against,wp_ow_against,wp_oow_against,rpi_against,pairwise_win_against,kpi_pairwise_against,kpi_rpi_against,kpi_wp_against,Final_against,idx_OppoGood,idx_OppoBetter,win_for_better,win_for_expected,yr_season
783,WPG,2019020250,home,4,1.0,0.0,3.0,1.0,3.0,1.0,1,2,2019-11-08,REG,2019-11-05,3 days,DAL_WPG_2019-11-10,VAN,2019020250,away,1,3.0,0.0,4.0,2.0,0.0,0.0,0,2,2019-11-08,REG,2019-11-07,1 days,VAN_WPG_2019-11-08,NJD_VAN_2019-11-10,3.0,4.0,4.0,6.0,-2.0,0.4,-1.0,49.0,24.0,69.0,25.0,48,52,0.46006389776357826,0.46006389776357826,9,17,0.5294117647058824,49.0,69.0,-20.0,73.0,94.0,-21.0,0.437125748502994,VAN,2019020250,away,1,3.0,0.0,4.0,2.0,0.0,0.0,0,2,2019-11-08,REG,2019-11-07,1 days,VAN_WPG_2019-11-08,NJD_VAN_2019-11-10,WPG,2019020250,home,4,1.0,0.0,3.0,1.0,3.0,1.0,1,2,2019-11-08,REG,2019-11-05,3 days,VAN_WPG_2019-11-08,DAL_WPG_2019-11-10,4.0,6.0,3.0,4.0,2.0,0.6,1.0,67.0,25.0,56.0,24.0,57,45,0.6160409556313993,0.5764705882352941,9,17,0.5294117647058824,67.0,56.0,11.0,92.0,80.0,12.0,0.5348837209302325,-57.0,-60.0,0.5068024062933827,38,75,0.5066666666666667,0.19464720194647203,0.16804407713498623,0.7084777307573998,37.16403053641833,0.5066666666666667,0.4954577218728162,0.507628294036061,0.50130260111209,13,0.6,0.649868710621114,0.6636475208640158,0.5333333333333333,VAN,29.0,38.0,0.5260046954840492,46,86,0.5348837209302325,0.43309002433090027,0.4049586776859504,0.7572307638636211,38.43885296489435,0.5348837209302325,0.5003261578604045,0.534219001610306,0.5174387595653368,11,0.6666666666666666,0.7366672259497369,0.7337226427372674,0.7666666666666667,False,False,0,0,2019
784,WPG,2019020264,home,3,2.0,0.0,10.0,4.0,3.0,2.0,1,2,2019-11-10,OT,2019-11-08,2 days,COL_WPG_2019-11-12,DAL,2019020264,away,2,0.0,0.0,4.0,1.0,1.0,1.0,0,2,2019-11-10,OT,2019-11-05,5 days,DAL_WPG_2019-11-10,DAL_CGY_2019-11-13,10.0,14.0,4.0,5.0,9.0,0.7368421052631579,6.0,59.0,28.0,73.0,26.0,51,54,0.47145187601957583,0.5203996669442131,10,18,0.5555555555555556,59.0,73.0,-14.0,87.0,99.0,-12.0,0.46774193548387094,DAL,2019020264,away,2,0.0,0.0,4.0,1.0,1.0,1.0,0,2,2019-11-10,OT,2019-11-05,5 days,DAL_WPG_2019-11-10,DAL_CGY_2019-11-13,WPG,2019020264,home,3,2.0,0.0,10.0,4.0,3.0,2.0,1,2,2019-11-10,OT,2019-11-08,2 days,DAL_WPG_2019-11-10,COL_WPG_2019-11-12,4.0,5.0,10.0,14.0,-9.0,0.2631578947368421,-6.0,37.0,25.0,60.0,40.0,43,45,0.47728446050593704,0.6847161572052402,8,18,0.4444444444444444,37.0,60.0,-23.0,62.0,100.0,-38.0,0.38271604938271603,-57.0,-60.0,0.5068024062933827,38,75,0.5066666666666667,0.19464720194647203,0.16804407713498623,0.7084777307573998,37.16403053641833,0.5066666666666667,0.4954577218728162,0.507628294036061,0.50130260111209,13,0.6,0.649868710621114,0.6636475208640158,0.5333333333333333,DAL,-43.0,-71.0,0.4980657712596805,52,96,0.5416666666666666,0.1678832116788321,0.2066115702479339,0.6862961328861373,36.584013321815256,0.5416666666666666,0.5025706940874036,0.5415462427745664,0.5220885744040101,8,0.7666666666666667,0.7616791905830315,0.7505676239567991,0.9666666666666667,False,False,0,0,2019
785,WPG,2019020276,home,0,3.0,0.0,5.0,1.0,2.0,1.0,0,2,2019-11-12,REG,2019-11-10,2 days,WPG_FLA_2019-11-14,COL,2019020276,away,4,3.0,0.0,4.0,6.0,2.0,0.0,1,2,2019-11-12,REG,2019-11-09,3 days,COL_WPG_2019-11-12,COL_EDM_2019-11-14,5.0,6.0,4.0,10.0,-4.0,0.375,1.0,64.0,29.0,77.0,32.0,51,58,0.43604358759430006,0.47960033305578686,10,19,0.5263157894736842,64.0,77.0,-13.0,93.0,109.0,-16.0,0.4603960396039604,COL,2019020276,away,4,3.0,0.0,4.0,6.0,2.0,0.0,1,2,2019-11-12,REG,2019-11-09,3 days,COL_WPG_2019-11-12,COL_EDM_2019-11-14,WPG,2019020276,home,0,3.0,0.0,5.0,1.0,2.0,1.0,0,2,2019-11-12,REG,2019-11-10,2 days,COL_WPG_2019-11-12,WPG_FLA_2019-11-14,4.0,10.0,5.0,6.0,4.0,0.625,-1.0,65.0,39.0,63.0,25.0,66,49,0.6446647920674856,0.5507163323782235,11,18,0.6111111111111112,65.0,63.0,2.0,104.0,88.0,16.0,0.5416666666666666,-57.0,-60.0,0.5068024062933827,38,75,0.5066666666666667,0.19464720194647203,0.16804407713498623,0.7084777307573998,37.16403053641833,0.5066666666666667,0.4954577218728162,0.507628294036061,0.50130260111209,13,0.6,0.649868710621114,0.6636475208640158,0.5333333333333333,COL,5.0,22.0,0.6210458132969099,51,85,0.6,0.39416058394160586,0.33884297520661155,0.998532346043462,44.74854590890849,0.6,0.4963144963144963,0.5997557003257329,0.5480961732386814,3,0.9333333333333333,0.9015774800459535,0.8954344624447717,0.9333333333333333,True,False,0,0,2019
786,WPG,2019020288,away,4,4.0,0.0,2.0,3.0,1.0,0.0,1,2,2019-11-14,REG,2019-11-12,2 days,WPG_TBL_2019-11-16,FLA,2019020288,home,3,3.0,0.0,0.0,1.0,2.0,0.0,0,2,2019-11-14,REG,2019-11-12,2 days,WPG_FLA_2019-11-14,NYR_FLA_2019-11-16,2.0,5.0,0.0,1.0,4.0,0.8333333333333334,2.0,66.0,32.0,77.0,33.0,55,61,0.448413874888823,0.48182419035029744,11,20,0.55,66.0,77.0,-11.0,98.0,110.0,-12.0,0.47115384615384615,FLA,2019020288,home,3,3.0,0.0,0.0,1.0,2.0,0.0,0,2,2019-11-14,REG,2019-11-12,2 days,WPG_FLA_2019-11-14,NYR_FLA_2019-11-16,WPG,2019020288,away,4,4.0,0.0,2.0,3.0,1.0,0.0,1,2,2019-11-14,REG,2019-11-12,2 days,WPG_FLA_2019-11-14,WPG_TBL_2019-11-16,0.0,1.0,2.0,5.0,-4.0,0.16666666666666666,-2.0,42.0,31.0,81.0,34.0,70,71,0.4929081581329846,0.5256241787122208,9,19,0.47368421052631576,42.0,81.0,-39.0,73.0,115.0,-42.0,0.3882978723404255,-57.0,-60.0,0.5068024062933827,38,75,0.5066666666666667,0.19464720194647203,0.16804407713498623,0.7084777307573998,37.16403053641833,0.5066666666666667,0.4954577218728162,0.507628294036061,0.50130260111209,13,0.6,0.649868710621114,0.6636475208640158,0.5333333333333333,FLA,-77.0,-87.0,0.4937371976465461,36,73,0.4931506849315068,0.12895377128953772,0.11294765840220386,0.6753062404536021,36.296643275955546,0.4931506849315068,0.49300466355762823,0.4945316214931051,0.4934229083849671,19,0.4,0.6074828086766273,0.6300815058405793,0.23333333333333334,False,True,0,1,2019
787,WPG,2019020300,away,4,2.0,0.0,6.0,1.0,0.0,2.0,1,2,2019-11-16,REG,2019-11-14,2 days,WPG_NSH_2019-11-19,TBL,2019020300,home,3,2.0,0.0,1.0,0.0,0.0,1.0,0,2,2019-11-16,REG,2019-11-14,2 days,WPG_TBL_2019-11-16,TBL_STL_2019-11-19,6.0,7.0,1.0,1.0,6.0,0.875,5.0,72.0,33.0,78.0,33.0,59,64,0.4594166556684704,0.5175384615384615,12,21,0.5714285714285714,72.0,78.0,-6.0,105.0,111.0,-6.0,0.4861111111111111,TBL,2019020300,home,3,2.0,0.0,1.0,0.0,0.0,1.0,0,2,2019-11-16,REG,2019-11-14,2 days,WPG_TBL_2019-11-16,TBL_STL_2019-11-19,WPG,2019020300,away,4,2.0,0.0,6.0,1.0,0.0,2.0,1,2,2019-11-16,REG,2019-11-14,2 days,WPG_TBL_2019-11-16,WPG_NSH_2019-11-19,1.0,1.0,6.0,7.0,-6.0,0.125,-5.0,59.0,19.0,65.0,21.0,64,59,0.5405833443315297,0.48666903661571276,9,17,0.5294117647058824,59.0,65.0,-6.0,78.0,86.0,-8.0,0.47560975609756095,-57.0,-60.0,0.5068024062933827,38,75,0.5066666666666667,0.19464720194647203,0.16804407713498623,0.7084777307573998,37.16403053641833,0.5066666666666667,0.4954577218728162,0.507628294036061,0.50130260111209,13,0.6,0.649868710621114,0.6636475208640158,0.5333333333333333,TBL,-41.0,-88.0,0.6216238761149476,61,95,0.6421052631578947,0.12652068126520682,0.21212121212121213,1.0,44.786922971048604,0.6421052631578947,0.49056603773584906,0.6423357664233577,0.5663932762632377,1,1.0,1.0,1.0,1.0,True,False,1,0,2019
788,WPG,2019020325,away,2,2.0,0.0,4.0,2.0,0.0,3.0,1,2,2019-11-19,REG,2019-11-16,3 days,WPG_DAL_2019-11-21,NSH,2019020325,home,1,3.0,0.0,4.0,0.0,0.0,0.0,0,2,2019-11-19,REG,2019-11-16,3 days,WPG_NSH_2019-11-19,VAN_NSH_2019-11-21,4.0,6.0,4.0,4.0,2.0,0.6,0.0,76.0,35.0,82.0,33.0,61,65,0.46828593002768687,0.5175384615384615,13,22,0.5909090909090909,76.0,82.0,-6.0,111.0,115.0,-4.0,0.4911504424778761,NSH,2019020325,home,1,3.0,0.0,4.0,0.0,0.0,0.0,0,2,2019-11-19,REG,2019-11-16,3 days,WPG_NSH_2019-11-19,VAN_NSH_2019-11-21,WPG,2019020325,away,2,2.0,0.0,4.0,2.0,0.0,3.0,1,2,2019-11-19,REG,2019-11-16,3 days,WPG_NSH_2019-11-19,WPG_DAL_2019-11-21,4.0,4.0,4.0,6.0,-2.0,0.4,0.0,69.0,37.0,51.0,38.0,71,68,0.5215726849456803,0.39354234908750585,9,20,0.45,69.0,51.0,18.0,106.0,89.0,17.0,0.5435897435897435,-57.0,-60.0,0.5068024062933827,38,75,0.5066666666666667,0.19464720194647203,0.16804407713498623,0.7084777307573998,37.16403053641833,0.5066666666666667,0.4954577218728162,0.507628294036061,0.50130260111209,13,0.6,0.649868710621114,0.6636475208640158,0.5333333333333333,NSH,49.0,76.0,0.4890603904746402,36,73,0.4931506849315068,0.5255474452554745,0.46005509641873277,0.6634322116532148,35.98615432241447,0.4931506849315068,0.49734395750332006,0.4923982344286415,0.4950592085916971,20,0.36666666666666664,0.6162846823684108,0.6300815058405793,0.3,False,True,0,1,2019
789,WPG,2019020342,away,3,3.0,0.0,2.0,1.0,2.0,2.0,0,2,2019-11-21,REG,2019-11-19,2 days,CBJ_WPG_2019-11-23,DAL,2019020342,home,5,0.0,0.0,3.0,1.0,4.0,0.0,1,2,2019-11-21,REG,2019-11-19,2 days,WPG_DAL_2019-11-21,CHI_DAL_2019-11-23,2.0,3.0,3.0,4.0,-1.0,0.42857142857142855,-1.0,78.0,36.0,85.0,34.0,64,70,0.4553134726545131,0.536986301369863,13,23,0.5652173913043478,78.0,85.0,-7.0,114.0,119.0,-5.0,0.4892703862660944,DAL,2019020342,home,5,0.0,0.0,3.0,1.0,4.0,0.0,1,2,2019-11-21,REG,2019-11-19,2 days,WPG_DAL_2019-11-21,CHI_DAL_2019-11-23,WPG,2019020342,away,3,3.0,0.0,2.0,1.0,2.0,2.0,0,2,2019-11-21,REG,2019-11-19,2 days,WPG_DAL_2019-11-21,CBJ_WPG_2019-11-23,3.0,4.0,2.0,3.0,1.0,0.5714285714285714,1.0,49.0,30.0,76.0,48.0,66,56,0.5814201815269621,0.8077847188851514,13,23,0.5652173913043478,49.0,76.0,-27.0,79.0,124.0,-45.0,0.3891625615763547,-57.0,-60.0,0.5068024062933827,38,75,0.5066666666666667,0.19464720194647203,0.16804407713498623,0.7084777307573998,37.16403053641833,0.5066666666666667,0.4954577218728162,0.507628294036061,0.50130260111209,13,0.6,0.649868710621114,0.6636475208640158,0.5333333333333333,DAL,-43.0,-71.0,0.4980657712596805,52,96,0.5416666666666666,0.1678832116788321,0.2066115702479339,0.6862961328861373,36.584013321815256,0.5416666666666666,0.5025706940874036,0.5415462427745664,0.5220885744040101,8,0.7666666666666667,0.7616791905830315,0.7505676239567991,0.9666666666666667,False,False,0,0,2019
790,WPG,2019020356,home,4,2.0,0.0,4.0,1.0,0.0,0.0,1,2,2019-11-23,REG,2019-11-21,2 days,WPG_SJS_2019-11-27,CBJ,2019020356,away,3,0.0,1.0,3.0,2.0,2.0,0.0,0,2,2019-11-23,REG,2019-11-21,2 days,CBJ_WPG_2019-11-23,OTT_CBJ_2019-11-25,4.0,5.0,3.0,5.0,0.0,0.5,1.0,82.0,37.0,88.0,36.0,68,73,0.46458354265045715,0.5356687898089172,14,24,0.5833333333333334,82.0,88.0,-6.0,119.0,124.0,-5.0,0.4897119341563786,CBJ,2019020356,away,3,0.0,1.0,3.0,2.0,2.0,0.0,0,2,2019-11-23,REG,2019-11-21,2 days,CBJ_WPG_2019-11-23,OTT_CBJ_2019-11-25,WPG,2019020356,home,4,2.0,0.0,4.0,1.0,0.0,0.0,1,2,2019-11-23,REG,2019-11-21,2 days,CBJ_WPG_2019-11-23,WPG_SJS_2019-11-27,3.0,5.0,4.0,5.0,0.0,0.5,-1.0,82.0,60.0,62.0,29.0,58,73,0.3869780282986311,0.44751381215469616,9,22,0.4090909090909091,82.0,62.0,20.0,142.0,91.0,51.0,0.6094420600858369,-57.0,-60.0,0.5068024062933827,38,75,0.5066666666666667,0.19464720194647203,0.16804407713498623,0.7084777307573998,37.16403053641833,0.5066666666666667,0.4954577218728162,0.507628294036061,0.50130260111209,13,0.6,0.649868710621114,0.6636475208640158,0.5333333333333333,CBJ,-6.0,66.0,0.4831373277453359,37,80,0.4625,0.5012165450121655,0.3085399449035813,0.6483940424815746,35.59292760149529,0.4625,0.4963934426229508,0.4640692640692641,0.4798390373287914,21,0.3333333333333333,0.5344133824245404,0.5539626288659795,0.43333333333333335,False,True,0,1,2019
791,WPG,2019020389,away,5,5.0,0.0,1.0,2.0,0.0,2.0,1,2,2019-11-27,REG,2019-11-23,4 days,WPG_ANA_2019-11-29,SJS,2019020389,home,1,4.0,0.0,0.0,2.0,1.0,0.0,0,2,2019-11-27,REG,2019-11-25,2 days,WPG_SJS_2019-11-27,LAK_SJS_2019-11-29,1.0,3.0,0.0,2.0,1.0,0.6,1.0,83.0,39.0,88.0,38.0,73,74,0.4931975937066173,0.5901639344262295,15,25,0.6,83.0,88.0,-5.0,122.0,126.0,-4.0,0.49193548387096775,SJS,2019020389,home,1,4.0,0.0,0.0,2.0,1.0,0.0,0,2,2019-11-27,REG,2019-11-25,2 days,WPG_SJS_2019-11-27,LAK_SJS_2019-11-29,WPG,2019020389,away,5,5.0,0.0,1.0,2.0,0.0,2.0,1,2,2019-11-27,REG,2019-11-23,4 days,WPG_SJS_2019-11-27,WPG_ANA_2019-11-29,0.0,2.0,1.0,3.0,-1.0,0.4,-1.0,56.0,42.0,92.0,47.0,74,88,0.41422087745839636,0.5622568093385214,13,26,0.5,56.0,92.0,-36.0,98.0,139.0,-41.0,0.41350210970464135,-57.0,-60.0,0.5068024062933827,38,75,0.5066666666666667,0.19464720194647203,0.16804407713498623,0.7084777307573998,37.16403053641833,0.5066666666666667,0.4954577218728162,0.507628294036061,0.50130260111209,13,0.6,0.649868710621114,0.6636475208640158,0.5333333333333333,SJS,-52.0,-53.0,0.39339667458432304,29,70,0.4142857142857143,0.2116788321167883,0.18181818181818182,0.4205499041556416,29.63512766109264,0.4142857142857143,0.5149659863945578,0.41386138613861384,0.46451976830336095,26,0.16666666666666666,0.4520090226024802,0.4342257521565328,0.1,False,True,0,1,2019
792,WPG,2019020396,away,3,2.0,0.0,2.0,0.0,0.0,0.0,1,2,2019-11-29,REG,2019-11-27,2 days,WPG_LAK_2019-11-30,ANA,2019020396,home,0,1.0,0.0,3.0,1.0,2.0,1.0,0,2,2019-11-29,REG,2019-11-27,2 days,WPG_ANA_2019-11-29,LAK_ANA_2019-12-02,2.0,2.0,3.0,4.0,-2.0,0.3333333333333333,-1.0,85.0,39.0,91.0,39.0,76,74,0.5133309633842872,0.6593689632968448,16,26,0.6153846153846154,85.0,91.0,-6.0,124.0,130.0,-6.0,0.4881889763779528,ANA,2019020396,home,0,1.0,0.0,3.0,1.0,2.0,1.0,0,2,2019-11-29,REG,2019-11-27,2 days,WPG_ANA_2019-11-29,LAK_ANA_2019-12-02,WPG,2019020396,away,3,2.0,0.0,2.0,0.0,0.0,0.0,1,2,2019-11-29,REG,2019-11-27,2 days,WPG_ANA_2019-11-29,WPG_LAK_2019-11-30,3.0,4.0,2.0,2.0,2.0,0.6666666666666666,1.0,98.0,41.0,92.0,39.0,71,82,0.4284742881427964,0.3076923076923077,11,27,0.4074074074074074,98.0,92.0,6.0,139.0,131.0,8.0,0.5148148148148148,-57.0,-60.0,0.5068024062933827,38,75,0.5066666666666667,0.19464720194647203,0.16804407713498623,0.7084777307573998,37.16403053641833,0.5066666666666667,0.4954577218728162,0.507628294036061,0.50130260111209,13,0.6,0.649868710621114,0.6636475208640158,0.5333333333333333,ANA,50.0,51.0,0.40640362600964614,29,71,0.4084507042253521,0.46472019464720193,0.4628099173553719,0.45357348416494675,30.498647277866237,0.4084507042253521,0.5116731517509727,0.4084919472913616,0.46007223875466474,26,0.16666666666666666,0.42808517710818067,0.4197349042709868,0.16666666666666666,False,True,0,1,2019
793,WPG,2019020415,away,1,2.0,0.0,6.0,0.0,0.0,1.0,0,2,2019-11-30,REG,2019-11-29,1 days,DAL_WPG_2019-12-03,LAK,2019020415,home,2,0.0,0.0,2.0,1.0,0.0,1.0,1,2,2019-11-30,REG,2019-11-29,1 days,WPG_LAK_2019-11-30,LAK_ANA_2019-12-02,6.0,6.0,2.0,3.0,3.0,0.6666666666666666,4.0,91.0,39.0,93.0,40.0,77,76,0.5065356685177275,0.5935074100211715,16,27,0.5925925925925926,91.0,93.0,-2.0,130.0,133.0,-3.0,0.49429657794676807,LAK,2019020415,home,2,0.0,0.0,2.0,1.0,0.0,1.0,1,2,2019-11-30,REG,2019-11-29,1 days,WPG_LAK_2019-11-30,LAK_ANA_2019-12-02,WPG,2019020415,away,1,2.0,0.0,6.0,0.0,0.0,1.0,0,2,2019-11-30,REG,2019-11-29,1 days,WPG_LAK_2019-11-30,DAL_WPG_2019-12-03,2.0,3.0,6.0,6.0,-3.0,0.3333333333333333,-4.0,96.0,50.0,88.0,51.0,70,89,0.3821854769518758,0.5794912559618441,11,27,0.4074074074074074,96.0,88.0,8.0,146.0,139.0,7.0,0.512280701754386,-57.0,-60.0,0.5068024062933827,38,75,0.5066666666666667,0.19464720194647203,0.16804407713498623,0.7084777307573998,37.16403053641833,0.5066666666666667,0.4954577218728162,0.507628294036061,0.50130260111209,13,0.6,0.649868710621114,0.6636475208640158,0.5333333333333333,LAK,39.0,34.0,0.4134781019992692,29,70,0.4142857142857143,0.4233576642335766,0.4325068870523416,0.4715349969151508,30.968315272746256,0.4142857142857143,0.5106809078771696,0.41336633663366334,0.4622534666684292,25,0.2,0.4398182884962887,0.4342257521565328,0.13333333333333333,False,True,0,0,2019
794,WPG,2019020431,home,5,5.0,0.0,3.0,1.0,0.0,1.0,1,2,2019-12-03,REG,2019-11-30,3 days,WPG_DAL_2019-12-05,DAL,2019020431,away,1,4.0,0.0,2.0,3.0,1.0,0.0,0,2,2019-12-03,REG,2019-12-01,2 days,DAL_WPG_2019-12-03,WPG_DAL_2019-12-05,3.0,4.0,2.0,5.0,-1.0,0.4444444444444444,1.0,94.0,40.0,95.0,43.0,82,77,0.5314154745910061,0.6449664429530201,17,28,0.6071428571428571,94.0,95.0,-1.0,134.0,138.0,-4.0,0.49264705882352944,DAL,2019020431,away,1,4.0,0.0,2.0,3.0,1.0,0.0,0,2,2019-12-03,REG,2019-12-01,2 days,DAL_WPG_2019-12-03,WPG_DAL_2019-12-05,WPG,2019020431,home,5,5.0,0.0,3.0,1.0,0.0,1.0,1,2,2019-12-03,REG,2019-11-30,3 days,DAL_WPG_2019-12-03,WPG_DAL_2019-12-05,2.0,5.0,3.0,4.0,1.0,0.5555555555555556,-1.0,60.0,46.0,91.0,57.0,76,73,0.520126069338136,0.5524861878453039,15,29,0.5172413793103449,60.0,91.0,-31.0,106.0,148.0,-42.0,0.41732283464566927,-57.0,-60.0,0.5068024062933827,38,75,0.5066666666666667,0.19464720194647203,0.16804407713498623,0.7084777307573998,37.16403053641833,0.5066666666666667,0.4954577218728162,0.507628294036061,0.50130260111209,13,0.6,0.649868710621114,0.6636475208640158,0.5333333333333333,DAL,-43.0,-71.0,0.4980657712596805,52,96,0.5416666666666666,0.1678832116788321,0.2066115702479339,0.6862961328861373,36.584013321815256,0.5416666666666666,0.5025706940874036,0.5415462427745664,0.5220885744040101,8,0.7666666666666667,0.7616791905830315,0.7505676239567991,0.9666666666666667,False,False,0,0,2019
795,WPG,2019020445,away,2,2.0,0.0,3.0,2.0,0.0,2.0,0,2,2019-12-05,OT,2019-12-03,2 days,ANA_WPG_2019-12-08,DAL,2019020445,home,3,3.0,0.0,4.0,0.0,1.0,1.0,1,2,2019-12-05,OT,2019-12-03,2 days,WPG_DAL_2019-12-05,NYI_DAL_2019-12-07,3.0,5.0,4.0,4.0,1.0,0.5555555555555556,-1.0,97.0,42.0,99.0,43.0,84,80,0.5243757431629013,0.6923076923076923,17,29,0.5862068965517241,97.0,99.0,-2.0,139.0,142.0,-3.0,0.49466192170818507,DAL,2019020445,home,3,3.0,0.0,4.0,0.0,1.0,1.0,1,2,2019-12-05,OT,2019-12-03,2 days,WPG_DAL_2019-12-05,NYI_DAL_2019-12-07,WPG,2019020445,away,2,2.0,0.0,3.0,2.0,0.0,2.0,0,2,2019-12-05,OT,2019-12-03,2 days,WPG_DAL_2019-12-05,ANA_WPG_2019-12-08,4.0,4.0,3.0,5.0,-1.0,0.4444444444444444,1.0,64.0,46.0,94.0,59.0,79,75,0.525956514410922,0.5356687898089172,16,30,0.5333333333333333,64.0,94.0,-30.0,110.0,153.0,-43.0,0.41825095057034223,-57.0,-60.0,0.5068024062933827,38,75,0.5066666666666667,0.19464720194647203,0.16804407713498623,0.7084777307573998,37.16403053641833,0.5066666666666667,0.4954577218728162,0.507628294036061,0.50130260111209,13,0.6,0.649868710621114,0.6636475208640158,0.5333333333333333,DAL,-43.0,-71.0,0.4980657712596805,52,96,0.5416666666666666,0.1678832116788321,0.2066115702479339,0.6862961328861373,36.584013321815256,0.5416666666666666,0.5025706940874036,0.5415462427745664,0.5220885744040101,8,0.7666666666666667,0.7616791905830315,0.7505676239567991,0.9666666666666667,False,False,0,0,2019
796,WPG,2019020463,home,3,3.0,0.0,1.0,3.0,2.0,1.0,1,2,2019-12-08,REG,2019-12-05,3 days,DET_WPG_2019-12-10,ANA,2019020463,away,2,0.0,0.0,5.0,3.0,1.0,2.0,0,2,2019-12-08,REG,2019-12-06,2 days,ANA_WPG_2019-12-08,ANA_MIN_2019-12-10,1.0,4.0,5.0,8.0,-4.0,0.3333333333333333,-4.0,98.0,45.0,104.0,46.0,87,82,0.5295599244385364,0.6989761092150171,18,30,0.6,98.0,104.0,-6.0,143.0,150.0,-7.0,0.4880546075085324,ANA,2019020463,away,2,0.0,0.0,5.0,3.0,1.0,2.0,0,2,2019-12-08,REG,2019-12-06,2 days,ANA_WPG_2019-12-08,ANA_MIN_2019-12-10,WPG,2019020463,home,3,3.0,0.0,1.0,3.0,2.0,1.0,1,2,2019-12-08,REG,2019-12-05,3 days,ANA_WPG_2019-12-08,DET_WPG_2019-12-10,5.0,8.0,1.0,4.0,4.0,0.6666666666666666,4.0,112.0,47.0,104.0,44.0,79,90,0.43518583083466983,0.3976470588235294,12,30,0.4,112.0,104.0,8.0,159.0,148.0,11.0,0.5179153094462541,-57.0,-60.0,0.5068024062933827,38,75,0.5066666666666667,0.19464720194647203,0.16804407713498623,0.7084777307573998,37.16403053641833,0.5066666666666667,0.4954577218728162,0.507628294036061,0.50130260111209,13,0.6,0.649868710621114,0.6636475208640158,0.5333333333333333,ANA,50.0,51.0,0.40640362600964614,29,71,0.4084507042253521,0.46472019464720193,0.4628099173553719,0.45357348416494675,30.498647277866237,0.4084507042253521,0.5116731517509727,0.4084919472913616,0.46007223875466474,26,0.16666666666666666,0.42808517710818067,0.4197349042709868,0.16666666666666666,False,True,0,1,2019
